text	label	score
真祖传费油	0	0.571579
啦啦啦地理作业	2	0.845914
		
登蒙山而小鲁登泰山而小天下	2	0.838214
黄河:你礼貌吗	0	0.782285
看到了吗中间有一个小岛	0	0.728726
就是普通的田字格吗	0	0.926118
不是母鸡的叫声吗	0	0.99859
不错过的谢谢	2	0.999758
颜色好好看	2	0.999961
啊啊哇啊哇	0	0.631346
好像眼影盘	2	0.608733
暂停看美女 doge	2	0.920671
亚轩的家乡	2	0.999408
2025高考上岸	2	0.967015
唐紫晗高考加油	2	0.999368
顺利上岸	2	0.991702
考上理想的大学	2	0.999153
高考加油	2	0.999759
考试顺利	2	0.998027
金榜提名	2	0.842803
2025高考加油	2	0.997946
身为山东人印象最差的就是青岛没有一点山东人该有的谦逊样子	0	0.985899
俺家	2	0.967532
我是壶的团粉	2	0.693394
寿光现代	2	0.351533
希望高中的各项考试一切顺利高考去想去的学校	2	0.99356
跟深圳一样煮饺子	0	0.354482
山东是下一个广东	2	0.784973
菏泽.	2	0.76004
宰客节	0	0.991956
铁锅炖大鹅	2	0.835435
当年青岛在海边上几乎全都是小洋楼就跟到了国外一样	2	0.41238
高考加油	2	0.999759
2024高考必胜	2	0.916544
朴素	1	0.849207
好厉害啊	2	0.276996
进度条卒	0	0.893641
自动变红	0	0.750433
悍匪	2	0.00763774
旱匪	1	1
我是潍坊滴	2	0.915445
我可是翻船糕手	2	0.189976
正在吃寿光西红柿	2	0.917493
放哈	2	0.635931
好客山东欢迎您	2	0.979558
金河护卫队	2	0.953179
汉斯小木屋	2	0.929805
花石楼	1	0.990856
2024年高考加油	2	0.999759
2024年高考必胜	2	0.953817
绿光	2	0.969168
大明湖明湖大大明湖里有河蟆	2	0.939504
趵突	2	0.308526
哔哩哔哩是个好东西	2	0.256129
礼貌你海豹吗	0	0.766015
和天鹅谈恋爱	2	0.991379
唯我独尊	2	0.596517
是全世界第一吗	2	0.461003
啊这	0	0.12959
青岛啤酒	2	0.603517
海带丝好吃	2	0.910597
秀	2	0.863443
好美	2	0.999972
曲阜	2	0.975317
山东大连	2	0.915004
所以大连是山东的	2	0.730835
临清一中21级前来报道	2	0.689259
辛苦了辛苦了还带煮火锅好吃	2	0.997369
哇是申鹤	2	0.556216
临清	2	0.145009
聊城的来了	2	0.955829
聊城人报道	2	0.705346
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
聊城	2	0.904653
[前方高能]	2	0.58375
上去过	2	0.909493
美美美	2	0.999924
黄河入海口到了	2	0.92015
反李清照装甲	0	0.566057
趵突泉热得趵毙了	0	0.0196985
济南终于来了	2	0.999436
台儿庄有点过于网红化了	0	0.968349
聊城聊城	2	0.928344
泰山府君	2	0.933949
木质的塑像在对话	2	0.94176
欢迎来吃海鲜	2	0.983147
东营	2	0.812304
23中考顺利	2	0.9991
23中考顺利	2	0.9991
看到趵突泉了哈哈哈哈哈	2	0.9866
浩克山东欢迎您	2	0.972704
浩克山东欢迎您	2	0.972704
浩克山东欢迎您	2	0.972704
浩克山东欢迎您	2	0.972704
山东表示萌萌哒	2	0.999108
你喜欢哪个色号	2	0.98073
淄博人别想了啥样没数吗	0	0.979239
建议标题更名为青岛	0	0.874998
装载	2	0.947671
2023年高考武汉理工大学	2	0.955178
菏泽不配拥有姓名	0	0.218644
菏泽心碎	0	0.750689
弱弱问一句有菏泽吗	0	0.974192
爬过泰山去过三孔现在以空中视角再看太棒了	2	0.998353
三季截止到目前最棒的文案马上开始	2	0.999597
这么多集了终于看到拍摄组了	2	0.992492
来看我偶像的家乡	2	0.999784
出海平安	2	0.9776
强调一下南四湖是北方最大的淡湖	2	0.0161827
推到日本	2	0.152653
哈哈就是个盆地	2	0.864647
你好趵突泉	2	0.978554
在地面上的地铁哈哈	2	0.984975
阿阿阿啊好可爱	2	0.998665
台儿庄古城是后来新建的	2	0.940364
哈哈有放茅台的	2	0.98996
岩浆岩	1	1
勤劳的山东人	2	0.979704
没有战争的山东好美希望中国的l边界可以完美解决	2	0.840066
谁买过这种车便宜多少	0	0.464748
在山东上学1.8棒	2	0.991584
疫情前	2	0.385651
好客山东	2	0.94392
2023成功上岸	2	0.816717
迪迦	2	0.799892
济南人来了	2	0.884033
我是的怒江的泸水市棒库傈僳族	2	0.654804
我们都是孔子的学生	2	0.971685
枣庄滕州没我事	0	0.400934
2022上岸	2	0.850891
墨子鲁班表示不不服	0	0.376382
墨子鲁班表示不发	0	0.902202
小学学过这篇课文现在还历历在目	2	0.963404
好感动	2	0.99992
又是完成作业也是看看宋老师的老家	2	0.999257
啊啊啊	1	0.809171
哈哈哈哈哈哈	2	0.914082
考研上岸	2	0.964439
质量优外观好	2	0.998851
奇葩啊笑死我了	0	0.99939
真逗	0	0.747105
风景好物价低	2	0.978004
我是河北的疫情前去山东旅游过几次太美啦	2	0.997571
烟台烟台嗷嗷	2	0.965526
为什么没有曹县	0	0.987325
今晚交警将迎来事业巅峰	2	0.844453
湖州二中	1	1
艾瑞巴蒂嗨起啦	2	0.973779
牛逼克拉斯	2	0.940289
临沂临沂	2	0.954007
菏泽呢菏泽呢菏泽呢	2	0.74953
菏泽我不配拥有姓名	2	0.706055
菏泽我不配拥有姓名	2	0.706055
菏泽我不配拥有姓名	2	0.706055
没有菏泽嘛	0	0.852297
没有菏泽嘛	0	0.852297
排面	2	0.676175
排面	2	0.676175
淄博呢	2	0.413394
前面那个楼姐等等我	2	0.0154058
这个眼影盘给我来一打	2	0.719675
山东排面	2	0.807272
淄博一中	2	0.883473
山东淄博	2	0.920326
山东淄博	2	0.920326
崂山白花洗脚水	0	0.937529
好辛苦啊	2	0.95778
会当凌绝顶一览众山小	2	0.98735
主不在乎	2	0.630248
济宁人狂喜	2	0.854046
走遍四海还是威海	2	0.902373
济南嘎嘎好	2	0.99429
大明湖嘎嘎好看	2	0.99906
明天合格考成绩全部合格	2	0.980169
合格考全部合格过过过过	2	0.995202
合格考科目全部通过	2	0.971673
合格考科目全部合格	2	0.991183
合格考过过过	2	0.96936
合格考顺利通过	2	0.977404
好可爱还晃一下	2	0.999471
英雄的老区可以有影子	2	0.987081
德州没姓名	0	0.825648
枣庄	2	0.904828
马群棒棒棒	2	0.997977
现在就在吃苹果	2	0.271309
no进度条	2	0.83692
海灯节	2	0.853444
五块钱	0	0.620315
曲阜师范大学	2	0.0187655
2024高考加油	2	0.997467
完了解释不清了	0	0.979609
文案好牛	2	0.998141
山东	2	0.845137
2024高考必胜	2	0.916544
好好看	2	0.999938
山东真中	2	0.790741
绍群是你吗	0	0.369704
爆秃	0	0.365594
曲阜前来报道	2	0.882346
嗷嗷嗷嗷	2	0.739557
曲阜有我三孔	2	0.922534
山东女孩人	2	0.883971
我曲阜呢	2	0.792089
曲阜yyds	2	0.635943
这是拉屎	0	0.996217
apple	2	0.971023
寿光大鸡	2	0.604118
寿光大鸡	2	0.604118
我三孔呢	0	0.630701
我三孔呢	0	0.630701
寿光大鸡	2	0.604118
别克	2	0.973675
潍坊人表示不服	0	0.873508
尿	0	0.986727
比基尼	2	0.876255
崂山921	2	0.838986
沂源人在这儿	2	0.810592
极品家丁	2	0.855769
郯城人报道	2	0.494674
一不小心你品你细品	0	0.868013
看不见我	0	0.845709
曲阜师范	2	0.887477
莱芜没了	0	0.817015
宋老师要好好的	2	0.999797
官方吐槽最为致命	0	0.99528
2024考上北师大	2	0.941234
马拉松虽迟但到	2	0.774939
金色的麦田像幅画	2	0.995257
滨州滨州滨州	2	0.859975
2024高考必胜	2	0.916544
吃藕丑	0	0.987967
免费的	2	0.986198
三哼经	1	1
东临碣石以观沧海	2	0.845822
笑死了	0	0.993812
弹幕是怎么变色的啊	0	0.980354
我是山东的山东菏泽的……	2	0.668831
绿化不错	2	0.956376
好客山东欢迎您	2	0.979558
日常费油	1	0.175459
海上马拉松简称海马	2	0.942775
酒是啤酒	2	0.850224
地理老师摸鱼	2	0.931075
高三加油	2	0.999693
咱就是说和亚蛋儿一个家乡就是开心 但不一个县	2	0.77846
看不见我	0	0.845709
杜甫狂喜	2	0.979541
2024高考加油稳如泰山	2	0.980871
祖传费油飞法	2	0.178169
祖传费油飞	2	0.343951
呜呜想念泰山和三孔	2	0.976637
现在第一条穿黄隧道已经通了	2	0.664193
卧槽这我家	0	0.999002
会考必过2024高考必胜见我想见的人	2	0.97542
会考必过2024高考冲冲冲见我想见的人	2	0.970033
一定要快乐	2	0.999207
中考顺利家人身体健康	2	0.9983
中考成功成绩优异	2	0.999439
淄博你礼貌么	0	0.867743
你还没我家葱高手动狗头	0	0.993732
淄博哭死	0	0.932353
典韦岱宗	2	0.907796
美	2	0.999786
必须给泰安牌面	2	0.919294
宁阳	2	0.888468
芜湖牛壁	2	0.975832
舌尖上的航拍	2	0.994278
舌尖上的航拍	2	0.994278
郯城人震惊	2	0.439767
卷帘大将	1	1
宁阳四中	2	0.228107
泰安的	2	0.906818
皮都展开了	0	0.247398
潍坊来啦	2	0.983932
潍坊	2	0.961593
抖音里的趵突泉是吗哈哈	2	0.949534
临沂二十四中	2	0.716017
烟台好耶	2	0.993954
航拍马拉松	2	0.977924
前面的男朋友的过分了啊	0	0.903236
有临沂人吗	0	0.616827
聊城市第一实验报道	2	0.807145
叶德城市这是爷的城市	2	0.949955
山东莱州	2	0.926387
初二顺利语数英上100	2	0.947652
3035能高考	2	0.813687
2025高考必胜	2	0.933095
亿不小心	0	0.932141
栖霞栖霞	2	0.815867
好对称	2	0.999451
妈呀好对称啊爱了爱了哈	2	0.999962
兰陵是临沂市的	2	0.184479
微山湖是济宁市的	2	0.228194
好美啊	2	0.999971
前面的那个潍坊早就过去了	2	0.545083
台儿庄古城我去过很漂亮值得一去	2	0.999819
台儿庄我去过	2	0.993193
微山属于微山县微山县属于济宁市报道完毕	0	0.258441
直壁山东航空	2	0.843371
好客山东	2	0.94392
前面广东人的那个笑死我了	0	0.882221
这村的名字好浪漫啊	2	0.980062
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	1	0.765163
温馨提示进度条个好东西没事可以看看	2	0.815584
进度条警告	0	0.969748
好阔爱啊	2	0.999685
流线型	2	0.777399
前面那个鸳鸯锅的笑死我了我靠哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	0	0.47165
烟台的海水好蓝啊真的想去	2	0.990257
这海水怎么这么蓝啊	0	0.821551
潍坊人表示想去蓬莱生活	2	0.955012
绯红King	2	0.994434
初音大喜	2	0.988483
潍坊2022年已经升为二线城市了好不好	2	0.572536
前面的潍坊现在是二线城市了已经	2	0.259705
潍坊就缺少高楼因为都是平原没有深圳广州那样的丘陵山地	0	0.581319
怪物的海洋	2	0.974757
废油飞法	0	0.405885
怪物的海洋	2	0.974757
欢乐的海洋	2	0.123714
那么多人跑不会共振吗	0	0.992877
攻主楼	2	0.983012
潍坊德润学校欢迎您的到来	2	0.975482
醉美潍坊	2	0.973779
大美潍坊欢迎您	2	0.994792
有人吗	0	0.977372
潍坊排面	2	0.864184
上汽通用打钱吧	0	0.917485
别克昂科威	2	0.961591
前面的那个山东是个省份蟹蟹	2	0.50319
月亮不走我得走喽刚子咱们回地球喽这青岛咱还得来欧这好客山东还得是咱青岛	2	0.896369
黄河入海我们回家	2	0.989792
月亮不走我得走喽刚子咱们回地球喽	2	0.971616
前面的莱芜早就被济南合并了	0	0.340184
老家临清	2	0.981803
2023高考上岸	2	0.949918
啤酒节80一扎原浆	2	0.79782
80一扎	2	0.678022
悍匪 确信	2	0.293941
好客山东欢迎您	2	0.979558
已经变成舌尖上的中国了	0	0.624731
干草垛	2	0.575234
我是云南的	2	0.961532
好客山东欢迎您	2	0.979558
别克打钱	1	0.862573
爱在烟台难以离开	2	0.98154
哈啤酒	2	0.940679
脸基尼	1	1
莱州一中	2	0.88592
莱州一中	2	0.88592
老家烟台莱阳哒来写作业啦	2	0.929183
只要到济南就会收到这条短信啊啊好浪漫	2	0.999491
烟台银来辣	2	0.965808
烟台	2	0.982165
吃瓜吃到自己家	2	0.565711
二刷山东	2	0.154907
哈哈哈哈哈哈哈哈哈哈哈哈哈	2	0.725537
我防我自己	2	0.595622
我防我自己	2	0.595622
红了	0	0.0620215
好好看	2	0.999938
吴珩到家了	2	0.596343
吴珩你在看吗到你家了	0	0.987661
到家了	2	0.596343
菏泽呢	2	0.502846
合肥2022年历史中考13题	2	0.95429
楼姐路过	2	0.809507
24复旦	2	0.978552
2024高考胜意	2	0.936049
复旦复旦	2	0.921413
弹幕能不能不要刷你家明星了啊很烦	0	0.991252
满分作文	1	1
即墨五中	2	0.361094
祝我成绩上升	2	0.625218
青岛地铁畅达幸福	2	0.991621
临清豆腐乳臭豆腐	2	0.665824
平度九中欢迎您	2	0.976689
欢迎来到青岛	2	0.992033
第一海水浴场退潮的时候海底的滩涂会露出来很有意思	2	0.93837
我聊城	2	0.912998
微山湖小鱼好吃	2	0.961507
考点他不来了	0	0.848393
浩克.山东	2	0.953427
人差点没了	2	0.287127
如今这里成为内卷之地	1	0.886379
啊这啊这	0	0.793502
不舍昼夜	2	0.916817
孔神保佑	2	0.956154
所以我们要当袖子	2	0.462186
保佑	2	0.980038
如果这个时候把人推下去了	0	0.814843
为什么我很想哭	0	0.982178
翻船	1	0.466992
联合狩猎 幻听	2	0.68917
我的家乡	2	0.999784
爱在烟台难以离开	2	0.98154
我的家乡欢迎大家来寿光看蔬菜大棚	2	0.988489
爱在烟台难以离开	2	0.98154
我爱山东我爱宋亚轩	2	0.998881
轩儿啊你怎么不早告诉我这里这么美搞得我DAN动了	2	0.754925
山东你是我的神宋宝你是我的神	2	0.936631
我就住这儿	2	0.848434
这么看不起我大大蜀国吗	0	0.999083
第三节FMVP云南	2	0.943614
第一节河南拍的太好了后面的全是渣渣	0	0.808769
费油路程	2	0.299183
四川宜宾城外前来报告	2	0.820136
作业观后感	2	0.923722
考试顺利越努力越幸运	2	0.998349
好客山东欢迎您	2	0.979558
好客山东	2	0.94392
淄博十一中路过	2	0.782123
淄博集合	2	0.942614
四面荷花三面柳	2	0.928032
淄博淄博淄博	2	0.784504
四面荷花三面柳	2	0.928032
咸咸的巧克力	0	0.508446
四面荷花三面柳	2	0.928032
大佐料	2	0.811011
四面荷花三面柳	2	0.928032
牛比	2	0.984713
喜茶	2	0.848523
四面荷花三面柳	2	0.928032
新娘你礼貌吗	0	0.923451
2024年高考上岸	2	0.980221
2024年高考加油	2	0.999759
拍的太有感觉了	0	0.690539
哇	2	0.914581
山东好美啊	2	0.999429
这山东买葱得这么一大捆的买吗	0	0.995566
我是年级第一中考加油	2	0.99944
中考加油	2	0.999783
济南选择向北扩张的可行性和必要性	2	0.975213
来了泰山	2	0.939716
向伟大的劳动者致敬	2	0.999756
济南泉城多泉水	2	0.939392
地铁在路面上保护地下水资源	2	0.802875
地壳运动形成凹陷黄河决口形成湖泊	2	0.709358
2024高考加油	2	0.997467
冬季迁徙	2	0.949826
淡水食物浮冰	2	0.281563
海带向下倒垂生长	2	0.92556
联合收割收集秸秆回收利用	0	0.744147
讲解满分	2	0.99948
小宋老师家乡的我爱辽	2	0.999916
小宋啊我怎么没早发现山东这么好你也不说一声	0	0.81002
豹豹让妈妈抱抱	2	0.992911
太可爱了叭	2	0.993829
哇好大	2	0.984063
哇好看啊	2	0.999637
哈哈哈章鱼好好笑	2	0.989059
山东你是我的神	2	0.746153
高考上岸轩宝	2	0.971589
这节目我粉了	0	0.755327
轩宝高考必过	2	0.996557
截截截	0	0.550544
祝我们好运	2	0.745549
解说好评	2	0.996077
葱比我还高	0	0.949176
山东牛	2	0.983451
我爱轩宝	1	1
小宋的家乡好美啊	2	0.999723
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	2	0.311357
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	1	0.0856209
济南济南	2	0.980663
济南名士兔兔爹	0	0.773587
山东老婆来了	2	0.948202
济南兔兔爹	0	0.902102
济南猫德学院报到	2	0.921401
重生唐三	2	0.975437
终极斗罗	2	0.962164
龙王传说	1	1
绝世唐门	2	0.975732
斗罗大陆	2	0.84571
刘峰	2	0.955656
蓝梦琴	2	0.973509
钱磊	1	1
唐雨格	1	1
原恩辉辉	2	0.939271
白秀秀	2	0.997496
蓝轩宇	1	1
徐笠智	2	0.941318
叶星澜	1	1
乐正宇	2	0.96811
许小言	1	1
原恩夜辉	2	0.88073
谢邂	2	0.989176
唐舞麟	2	0.919334
江楠楠	2	0.471327
徐三石	1	1
萧萧	2	0.987529
徐和	2	0.930645
贝贝	2	0.994787
唐舞桐	1	1
霍雨浩	1	1
马红俊	1	1
奥斯卡	2	0.986792
宁荣荣	2	0.743552
戴沐白	1	1
朱朱清	2	0.935404
小舞	2	0.623538
唐三	2	0.262519
挽风不会秀枪	0	0.617299
正义无情剑	2	0.969284
JR.柒总	2	0.776268
JK.姜晓白	2	0.800888
JK.江小白	2	0.980947
元气天一君	2	0.928814
元气	2	0.876686
真南天	0	0.738175
啤酒	2	0.849038
好好看哦	2	0.999961
淄博沂源路过	2	0.733068
考过	2	0.935545
赶快好起来吧	2	0.972108
小宋师快看啊	2	0.962202
去过	2	0.980803
某幻一杯岛	2	0.525817
2024高考拜托了	2	0.116304
会当凌绝顶一览众山小	2	0.98735
高考中科大	2	0.980368
高考上中科大	2	0.968845
寿光建桥打卡	2	0.888135
下次期中上A2023小中考双满	2	0.975659
图1棒0编队飞行珍贵录像	2	0.963514
